fromNode,toNode,weight
GRB2,EPHB1,0.568
GRB2,ACTB,0.665
GRB2,UBB,0.499
GRB2,ZMYM2,0.499
GRB2,SOCS7,0.448
GRB2,GAB3,0.939
GRB2,UBC,0.563
GRB2,CBLB,0.805
GRB2,THEMIS,0.884
GRB2,ITGB3,0.499
GRB2,NCK1,0.991
GRB2,PIK3CG,0.499
GRB2,BCAR1,0.937
GRB2,ESR1,0.692
GRB2,GAPT,0.622
GRB2,SYNJ1,0.927
GRB2,PRKCA,0.439
GRB2,PIK3R1,0.979
GRB2,EPN1,0.8
TIRAP,TRAF6,0.98
GRB2,DISC1,0.503
GRB2,COPS4,0.9
GRB2,FRS2,0.994
GRB2,DAG1,0.877
GRB2,LAX1,0.79
GRB2,YES1,0.759
TIRAP,SARM1,0.471
TDG,ESR1,0.729
GRB2,IGF1R,0.867
GRB2,LYN,0.79
GRB2,UBA52,0.563
GRB2,SOS1,0.999
CERS6,ACER3,0.9
TDG,DDX39B,0.42
NKAPD1,SREK1IP1,0.495
DPEP1,DPEP3,0.499
VTI1A,VPS45,0.771
VTI1A,GOSR2,0.596
POU2AF1,POU2F2,0.42
VTI1A,TMF1,0.499
VTI1A,RIC1,0.499
CUL5,CUL4B,0.803
VTI1A,NAPB,0.754
CUL5,SOCS7,0.813
CUL5,ASB2,0.921
CUL5,SOCS4,0.772
VTI1A,RAB9A,0.582
CUL5,SPSB2,0.66
CUL5,CUL7,0.629
CUL5,ELOC,0.999
CUL5,LYN,0.499
CUL5,TRAF6,0.617
CUL5,DCUN1D2,0.457
CUL5,COMMD2,0.499
PLXNA1,CDK5,0.499
CUL5,CUL2,0.916
CASP5,NLRC4,0.759
CASP5,CARD8,0.939
PRCP,MME,0.9
ANKRD39,COPS4,0.42
DDX60,IFIH1,0.844
ANKRD39,ANAPC4,0.54
ANKRD39,PHC3,0.54
ANKRD39,CUL7,0.54
DDX60,FAU,0.718
ANKRD39,BRCA1,0.541
DDX60,TTC37,0.4
ANKRD39,CDC27,0.54
GOLGB1,ZMYM2,0.499
GOLGB1,C1GALT1,0.442
UBTD2,UBC,0.618
GOLGB1,PIK3R1,0.499
ANKRD39,PHC1,0.54
MRPL19,RPL23,0.78
ANKRD39,ANAPC15,0.54
GOLGB1,SOS1,0.499
MRPL19,RPL17,0.446
MRPL19,RPS13,0.404
MRPL19,C12orf65,0.873
MRPL19,RPL26,0.402
MRPL19,MRPS27,0.807
MRPL19,MTRES1,0.814
MRPL19,RPS29,0.404
MRPL19,GFM2,0.871
MRPL19,MRPS12,0.95
MRPL19,RPL23A,0.749
MRPL19,RPS5,0.404
MRPL19,CUL7,0.495
MRPL19,RPS18,0.749
MRPL19,RPS14,0.404
MRPL19,RPL26L1,0.402
MRPL19,MRPL23,0.971
MRPL19,RPL11,0.749
MRPL19,RPL9,0.505
MRPL19,MRPL47,0.981
MRPL19,MRPS22,0.807
MRPL19,MRPL45,0.922
MRPL19,MRPS14,0.947
MRPL19,HDDC3,0.493
MRPL19,MRPL22,0.956
MRPL19,MRPS30,0.922
PTTG1,ANAPC4,0.499
PTTG1,UBB,0.499
PTTG1,UBC,0.499
PTTG1,CDC27,0.747
MRPL19,NSUN4,0.8
MRPL19,MRPL36,0.947
PTTG1,UBA52,0.499
MTHFD2,MTHFD1,0.9
PTTG1,ANAPC15,0.499
TBC1D23,FLYWCH2,0.528
SYNPO,NCK1,0.438
STAMBP,UBC,0.745
SYNPO,ACTB,0.916
HDDC3,RPL9,0.489
HDDC3,RPL23,0.493
HDDC3,RPS18,0.493
HDDC3,MRPL36,0.477
UTP14A,RPS28,0.871
HDDC3,RPL11,0.737
HDDC3,RPL23A,0.493
UTP14A,NGDN,0.945
UTP14A,RPS7,0.942
UTP14A,PUM3,0.455
UTP14A,WDR43,0.887
UTP14A,FAU,0.8
UTP14A,UTP25,0.548
UTP14A,RPS27,0.866
UTP14A,RPF2,0.482
KRIT1,CTNNB1,0.442
UTP14A,RPS18,0.879
UTP14A,RPS8,0.882
KRIT1,UBFD1,0.505
UTP14A,RPS13,0.889
UTP14A,WDR36,0.95
SLFN11,H3C1,0.42
UTP14A,RPS5,0.887
UTP14A,RPS19,0.879
UTP14A,RPS17,0.8
UTP14A,MCC,0.401
SFMBT1,ZMYM2,0.584
UTP14A,SNU13,0.955
UTP14A,RPS14,0.867
UTP14A,RPS24,0.879
UTP14A,DNTTIP2,0.887
SLFN11,DDX39B,0.42
AIMP1,EARS2,0.456
PPP3CA,NFATC2,0.689
AIMP1,TWF1,0.479
RAB3IL1,CHCHD3,0.422
GIT1,GRK4,0.983
SPP1,TGFA,0.428
WDR89,NOL8,0.616
LIMA1,CTNNB1,0.892
LIMA1,CTNND1,0.612
SPP1,PIK3R1,0.731
SPP1,SNCA,0.418
GIT1,PTK2B,0.436
GIT1,EPHB1,0.499
AFF1,ELP2,0.72
SPP1,ITGB3,0.95
AFF1,ELOC,0.9
SPP1,CHD4,0.428
SPP1,CD44,0.998
MAPK8,MAP2K4,0.954
SPP1,AP4M1,0.907
DNAJC30,NDUFA3,0.42
ULK2,C9orf72,0.9
AFF1,WDR61,0.9
AFF1,LARP7,0.744
MAPK8,PIK3R1,0.457
TIMM9,AGK,0.981
TIMM9,TIMM23,0.503
MAPK8,H2BC9,0.499
MAPK8,H2BC17,0.499
MAPK8,SOD2,0.41
MAPK8,H2BC11,0.499
MAPK8,VRK2,0.439
MAPK8,DUSP8,0.437
MAPK8,KPNA2,0.505
PURB,LARP7,0.457
MAPK8,CREB1,0.428
TRPS1,NLK,0.405
MIEF2,DNM1L,0.994
EHMT2,H3C1,0.945
EHMT2,UBC,0.503
TRPS1,HDAC2,0.473
EHMT2,HDAC2,0.905
TRPS1,ESR1,0.42
EHMT2,H3C15,0.903
EHMT2,UBA52,0.579
EHMT2,ANAPC4,0.499
EHMT2,TFDP2,0.499
TNRC6A,MOV10,0.73
EHMT2,CDC27,0.499
EHMT2,CHD4,0.716
EHMT2,ANAPC15,0.499
TNRC6A,CNOT4,0.459
TNRC6A,TNKS1BP1,0.424
TNRC6A,DICER1,0.996
TNRC6A,CNOT10,0.457
EHMT2,KDM5A,0.427
EHMT2,UHRF1,0.986
EHMT2,UBB,0.503
CXCL1,CXCR6,0.765
TNRC6A,DCP1A,0.855
NCALD,SYNRG,0.72
TNRC6A,TNRC6B,0.821
TNRC6A,CNOT6,0.457
NCALD,DLG4,0.8
UBFD1,PSMC3,0.469
NCALD,AP1M2,0.54
NFATC2,MEF2A,0.9
NCALD,NECAP1,0.54
NCALD,EPN1,0.54
NFATC2,CREB1,0.937
NCALD,SYNJ1,0.54
RPS29,RPS7,0.995
RPS29,RPS28,0.995
RPS29,RPL11,0.994
RPS29,MRPL36,0.404
RPS29,RPS18,0.995
RPS29,RPS5,0.995
RPS29,RPL9,0.955
RPS29,RACK1,0.991
RPS29,FAU,0.995
RPS29,RPL26L1,0.915
RPS29,RPS14,0.996
RPS29,UBA52,0.974
RPS29,RPL26,0.915
RPS29,RPS8,0.996
RPS29,RPS13,0.996
RPS29,RPL23A,0.947
RPS29,RPS27,0.989
MOB1B,LATS1,0.998
MOB1B,STK3,0.458
RPS29,RPS19,0.995
RPS29,RPL17,0.895
RPS29,RPL23,0.947
RPS29,RPS17,0.996
RPS29,RPS24,0.995
PDP1,SNUPN,0.4
MGST1,MGST2,0.499
USP8,UBB,0.947
SOX6,CTNNB1,0.855
SOX6,HDAC2,0.444
ARHGAP21,PRICKLE3,0.616
ARHGAP21,CTNNB1,0.632
AMPD3,AMPD1,0.928
GPS2,NR1H3,0.514
USP8,UBA52,0.947
USP8,UBC,0.982
GPS2,TAF6,0.417
IPP,LANCL1,0.4
ZNF143,POLR2F,0.499
GPS2,NCOR2,0.983
RPS8,SNU13,0.919
RPS8,RPS27,0.993
RPS8,RPS13,0.997
RPS8,RPL17,0.94
RPS8,RPS17,0.996
RPS8,MRPL22,0.657
RPS8,WDR36,0.9
ZNF143,POU2F2,0.499
ZNF143,POLR3D,0.499
ZNF143,TAF6,0.499
ZNF143,POLR2H,0.499
ZNF143,POLR2E,0.499
ZNF143,GTF2A1,0.499
RPS8,DNTTIP2,0.903
ZNF143,POLR1C,0.499
RPS8,MRPS12,0.497
RPS8,RPS14,0.998
RPS8,NGDN,0.92
RPS8,MRPS14,0.492
RPS8,EBNA1BP2,0.535
RPS8,FAU,0.994
RPS8,RSRC1,0.487
RPS8,MRPS30,0.491
RPS8,WDR43,0.915
RPS8,MRPL47,0.502
RPS8,RPL9,0.968
RPS8,RPL26,0.949
RPS8,EFTUD2,0.424
RPS8,RPS19,0.997
RPS8,RECQL4,0.457
RPS8,RPL23,0.969
RPS8,RPS24,0.998
RPS8,RPL23A,0.975
RPS8,PUM3,0.41
RPS8,RPL11,0.971
UBE2E2,BRCA1,0.618
RPS8,RPS18,0.996
RPS8,RPS5,0.996
RPS8,RACK1,0.992
RPS8,RPL26L1,0.947
RPS8,UBA52,0.979
RPS8,RPS7,0.996
UBE2E2,TRIM32,0.457
UBE2E2,UBA52,0.65
RPS8,CUL7,0.558
UBE2E2,UBC,0.562
UBE2E2,UBE2W,0.433
RPS8,RPS28,0.996
ZSCAN32,ZSCAN18,0.615
UBE2E2,UBB,0.547
RPS8,LARP7,0.476
DDHD2,DDHD1,0.9
ZSCAN32,ZNF24,0.614
ZSCAN32,ZNF446,0.613
EMC6,DCTN4,0.485
PLAA,UBC,0.962
EMC6,EMC1,0.999
PLAA,UBB,0.905
PLAA,UBA52,0.9
MRPL23,MRPS22,0.802
MRPL23,MRPL47,0.987
MRPL23,MTRES1,0.809
MRPL23,MRPL45,0.94
MRPL23,C12orf65,0.809
IL15RA,SOS1,0.499
MRPL23,MRPS12,0.95
MRPL23,RPS18,0.729
MRPL23,RPL17,0.44
MRPL23,GFM2,0.8
MRPL23,RPL23,0.791
MRPL23,MRPS27,0.802
MRPL23,CUL7,0.491
MRPL23,MRPS30,0.962
PTK2B,ITGB3,0.793
MRPL23,MRPL36,0.947
MRPL23,NSUN4,0.8
BLOC1S5,HPS4,0.72
PTK2B,DLG4,0.814
PTK2B,LYN,0.872
MRPL23,MRPL22,0.968
MRPL23,MRPS14,0.961
BICDL1,ACTB,0.807
BICDL1,DCTN4,0.86
KDM7A,AGK,0.499
PTK2B,BCAR1,0.815
MYCBP,OTUD4,0.468
MED13,MED6,0.965
NFIX,CREB1,0.42
MED13,NCOA2,0.499
FAM98B,ZBTB8OS,0.926
POLR3D,POLR1B,0.542
TMEM209,SEH1L,0.422
POLR3D,POLR2E,0.986
ARHGEF12,CD44,0.844
MED13,CCNC,0.998
MED13,FBXW7,0.471
MED13,MED19,0.977
POLR3D,POLR1C,0.997
POLR3D,GPN3,0.607
POLR3D,POLR2F,0.983
POLR3D,POLR2H,0.982
ARHGEF12,IGF1R,0.558
PUM3,ZFP62,0.573
PUM3,EBNA1BP2,0.602
ARHGEF12,LPAR2,0.418
PUM3,GPATCH4,0.412
PUM3,RPL26L1,0.434
WDR4,TRIM32,0.407
EPHB1,EFNA4,0.808
EPHB1,NCK1,0.604
PUM3,ZCCHC7,0.55
PUM3,TENT4B,0.575
PUM3,RPF2,0.532
RGPD2,NUP88,0.918
SELENOS,UBA52,0.499
TCF4,TCF7L2,0.729
TCF4,TRIB3,0.628
TCF4,CTNNB1,0.999
SELENOS,LSR,0.54
TCF4,MEF2A,0.499
SELENOS,UBC,0.499
SEC24A,SAR1B,0.768
SELENOS,PCYOX1,0.72
SEC24A,GOSR2,0.499
SELENOS,UBB,0.499
SEC24A,PRRC1,0.535
SEC24A,SEC24B,0.948
SEC24A,MCFD2,0.499
SEC24A,TGFA,0.499
SELENOS,PLTP,0.72
SELENOS,LDLR,0.54
SELENOS,LPL,0.54
SEC24A,TMED7,0.9
AEBP2,H2BC17,0.573
RPRD1A,POLR2A,0.796
AEBP2,H2BC11,0.651
AEBP2,PHC3,0.9
AEBP2,UBA52,0.422
AEBP2,H2BC9,0.573
RPRD1A,GPN3,0.563
AEBP2,UBC,0.422
AEBP2,ASXL2,0.54
RPRD1A,POLR2F,0.75
RPRD1A,POLR2E,0.581
AEBP2,PHC1,0.9
RPRD1A,POLR2H,0.703
CTNND1,ZBTB33,0.988
AEBP2,HDAC2,0.9
ZNF24,ZNF446,0.662
CTNND1,PLEKHA7,0.865
ZNF24,ZSCAN18,0.483
CTNND1,CTNNB1,0.999
CTNND1,PECAM1,0.478
SEH1L,SZT2,0.63
CTNND1,PTPRJ,0.695
CTNND1,APC2,0.9
ANKRD28,BRCA1,0.662
ZSWIM7,BRCA1,0.54
ZSWIM7,LIG4,0.9
ZSWIM7,PMS1,0.54
ZSWIM7,XRCC4,0.9
SEH1L,NUP37,0.999
KDM5A,HDAC2,0.739
SEH1L,NUP88,0.974
SEH1L,DEPDC5,0.949
MYL5,MYL6B,0.763
KDM5A,ARNTL,0.975
NEDD4L,UBC,0.969
NEDD4L,TGFBR1,0.499
NEDD4L,UBB,0.922
NEDD4L,KLHL5,0.408
MYL5,MYH6,0.863
NEDD4L,SNCA,0.457
NEDD4L,SMAD5,0.51
MORC3,H3C15,0.9
NEDD4L,UBA52,0.928
MORC3,BRCA1,0.42
ASXL2,XRCC3,0.506
SNU13,RPS27,0.874
MORC3,H3C1,0.92
ASXL2,ZNF160,0.515
SNU13,RPS24,0.917
SNU13,DNTTIP2,0.912
SNU13,EFTUD2,0.987
SNU13,SNRPE,0.985
ASXL2,PHC3,0.54
SNU13,RPS13,0.953
SNU13,RPL23,0.466
SNU13,RPS17,0.866
ASXL2,PHC1,0.54
SNU13,RPS19,0.903
SNU13,ZNHIT3,0.677
ASXL2,HDAC2,0.54
ASXL2,MBD5,0.811
SNU13,RPL23A,0.466
SNU13,RPS18,0.903
SNU13,SNRPB,0.984
SNU13,CWC22,0.9
SNU13,FAU,0.749
SNU13,RPP30,0.791
SNU13,WDR36,0.973
SNU13,RPS7,0.962
SNU13,RPL11,0.53
SNU13,RPS28,0.9
SNU13,SNRPN,0.819
SNU13,RPS14,0.898
SNU13,RPS5,0.929
SNU13,NGDN,0.957
NCOR2,SKIL,0.678
SNU13,WDR43,0.912
SNU13,LSM5,0.99
SNU13,SNRPG,0.985
SNU13,PRPF8,0.985
NCOR2,TAF6,0.502
SNU13,UTP25,0.54
NCOR2,NR4A3,0.499
NCOR2,NR1H3,0.76
NCOR2,ZBTB33,0.511
NCOR2,ESR1,0.966
NCOR2,FOXP1,0.754
CDCA7L,RAD17,0.428
NCOR2,HDAC2,0.979
DTNB,DAG1,0.767
CUL4B,RFC5,0.499
CUL4B,POLR2F,0.499
CUL4B,ESR1,0.405
CUL4B,DCUN1D2,0.716
CUL4B,POLR2H,0.499
CUL4B,POLR2E,0.499
CUL4B,GTF2H3,0.499
CUL4B,HDAC2,0.457
CUL4B,CCNH,0.499
CUL4B,CUL2,0.897
INO80D,ACTL6A,0.886
INO80D,ANP32E,0.72
CUL4B,UBC,0.543
CUL4B,GTF2H5,0.499
INO80D,INO80C,0.931
INO80D,INO80,0.931
INO80D,ACTB,0.8
WDR43,RPS27,0.871
CUL4B,COMMD2,0.499
CUL4B,UBB,0.499
WDR43,WDR36,0.947
WDR43,RPS7,0.915
CUL4B,POLR2A,0.499
WDR43,RPS28,0.9
CUL4B,COPS4,0.799
CUL4B,CUL7,0.672
WDR43,NGDN,0.945
WDR43,RPS14,0.874
WDR43,DNTTIP2,0.912
CUL4B,UBA52,0.499
WDR43,RPS24,0.905
ARNTL,RACK1,0.621
WDR43,RPS18,0.9
WDR43,RPS5,0.912
WDR43,RPS13,0.94
WDR43,RPS19,0.9
WDR43,RPS17,0.8
PARVB,ITGA6,0.65
PARVB,ACTB,0.906
PARVB,ITGB3,0.722
NLK,TCF7L2,0.574
SOS1,FRS2,0.974
NLK,FAM222B,0.495
KMT5A,H3C15,0.901
KMT5A,H4C13,0.901
KMT5A,H3C1,0.92
KMT5A,H4C9,0.92
SOS1,ZMYM2,0.499
KMT5A,H4C8,0.901
KMT5A,H4C4,0.901
SOS1,YES1,0.516
KMT5A,H4C15,0.901
SOS1,LYN,0.496
KMT5A,H4C5,0.901
KMT5A,H4-16,0.901
KMT5A,H4C1,0.901
SOS1,TLE2,0.441
KMT5A,H4C14,0.901
KMT5A,H2BC11,0.9
KMT5A,H4C12,0.901
SOS1,PTPN11,0.99
SOS1,PIK3R1,0.824
SOS1,NCK1,0.815
SOS1,ITGB3,0.499
MRPS12,RPS14,0.403
SOS1,SPTB,0.4
MRPS12,DNTTIP2,0.463
SOS1,IL5RA,0.4
SOS1,TGFA,0.4
MRPS12,MRPS14,0.994
MRPS12,MRPL22,0.95
MRPS12,WDR36,0.463
MRPS12,MRPS30,0.962
MRPS12,RPS17,0.495
MRPS12,MRPS27,0.985
MRPS12,FAU,0.749
MRPS12,CUL7,0.497
MRPS12,UBA52,0.499
MRPS12,MRPS22,0.985
MRPS12,MRPL45,0.809
MRPS12,RPS5,0.447
MRPS12,RPL23,0.745
MRPS12,RPS18,0.747
MRPS12,RPS7,0.535
MRPS12,RPS19,0.495
MRPS12,MRPL47,0.95
MRPS12,RPS28,0.499
MRPS12,SOD2,0.41
MRPS12,MRPL36,0.947
MRPS12,RPL11,0.497
MRPS12,RPL23A,0.495
KCTD17,ENC1,0.9
MRPS12,RPS24,0.499
KCTD17,KLHL24,0.72
NLRC4,CARD8,0.72
SLC25A19,FAU,0.459
CACNA1I,SCN1B,0.54
CLDN5,CLDN9,0.693
SAR1B,SEC24B,0.817
SAR1B,MCFD2,0.499
CLDN5,TJP3,0.85
H3C15,POLR2F,0.844
H3C15,H2BC11,0.811
H3C15,H4C14,0.911
H3C15,H4C12,0.911
H3C15,MED6,0.8
MAD1L1,PCID2,0.9
SAR1B,TMED7,0.54
SAR1B,GOSR2,0.499
SAR1B,TGFA,0.499
H3C15,CCNH,0.8
H3C15,H4C13,0.911
H3C15,H2BC17,0.87
H3C15,H4C15,0.911
H3C15,UBA52,0.921
H3C15,H4C5,0.911
H3C15,H4C1,0.911
H3C15,POLR2A,0.843
H3C15,POLR2H,0.834
H3C15,TAF1,0.8
H3C15,POLR2E,0.834
H3C15,GTF2H3,0.805
H3C15,H4C4,0.911
H3C15,UHRF1,0.9
H3C15,UBB,0.914
H3C15,WDR61,0.8
H3C15,H4C8,0.911
H3C15,GTF2H5,0.8
H3C15,GTF2A1,0.8
H3C15,H2BC9,0.829
H3C15,SIRT5,0.9
H3C15,H4C9,0.911
H3C15,H3C1,0.929
H3C15,H4-16,0.911
H3C15,PBRM1,0.919
H3C15,MED19,0.8
H3C15,UBC,0.914
H3C15,TAF6,0.8
MEX3C,PRPF8,0.457
H3C15,H2BC8,0.807
MEX3C,MYCBP2,0.457
POLR2F,H4C9,0.843
H3C15,CHD4,0.901
POLR2F,WDR61,0.823
POLR2F,RNMT,0.499
POLR2F,UBB,0.518
POLR2F,POLR1B,0.998
POLR2F,H4C8,0.843
POLR2F,GTF2H5,0.895
POLR2F,TAF6,0.895
POLR2F,GPN3,0.646
POLR2F,GTF2A1,0.928
POLR2F,H2BC9,0.533
POLR2F,MED19,0.886
POLR2F,UVSSA,0.826
POLR2F,H4-16,0.843
POLR2F,H4C5,0.843
POLR2F,H4C15,0.843
POLR2F,INTS8,0.834
POLR2F,TAF1,0.895
POLR2F,H4C1,0.843
POLR2F,TAF1D,0.499
POLR2F,GTF2H3,0.931
POLR2F,H4C4,0.843
POLR2F,UBA52,0.592
POLR2F,POLR2A,0.999
POLR2F,POLR1C,0.998
POLR2F,INTS4,0.835
POLR2F,CCNH,0.912
POLR2F,ELOC,0.499
POLR2F,TIA1,0.502
POLR2F,H4C13,0.843
POLR2F,ESR1,0.508
POLR2F,INTS2,0.835
POLR2F,UBC,0.499
POLR2F,H2BC17,0.533
POLR2F,POLR2H,0.999
POLR2F,TAF1C,0.499
POLR2F,H4C14,0.843
POLR2F,H2BC11,0.902
POLR2F,H4C12,0.843
POLR2F,MED6,0.95
RPS14,RPL9,0.942
POLR2F,POLR2E,0.999
RPS14,FAU,0.994
RPS14,WDR36,0.871
RPS14,NGDN,0.911
RPS14,RPS27,0.992
RPS14,RPL17,0.896
RPS14,RPS17,0.989
RPS14,RPS13,0.996
RPS14,DNTTIP2,0.874
RPS14,UTP25,0.8
RPS14,MRPL36,0.404
RPS14,RACK1,0.987
RPS14,RPS18,0.997
RPS14,RPS5,0.998
RPS14,UBA52,0.959
RPS14,RPL26L1,0.888
RPS14,LARP7,0.441
RPS14,RPL23A,0.964
RPS14,RPS28,0.997
RPS14,RPS19,0.995
RPS14,CUL7,0.516
RPS14,PSMD9,0.457
RPS14,RPS7,0.995
RPS14,RPL11,0.937
RPS14,RPL23,0.948
FASTKD2,TRAF6,0.45
RPS14,RPL26,0.916
RPS14,RPS24,0.994
LTBP1,ITGB3,0.499
MYH6,MYBPC3,0.9
LTBP1,FBN2,0.502
NGDN,RPS28,0.9
NGDN,WDR36,0.973
NGDN,RPS27,0.835
NGDN,RPS18,0.903
NGDN,RPS17,0.8
NGDN,RPS19,0.426
NGDN,UTP25,0.642
MYH6,MYL6B,0.778
NGDN,RPS7,0.953
PRPF40A,SREK1IP1,0.42
NGDN,DNTTIP2,0.912
PRPF40A,U2SURP,0.487
NGDN,RPS5,0.912
PRPF40A,SNRPE,0.54
PRPF40A,SNRPB,0.61
PRPF40A,ZCCHC10,0.521
NGDN,RPS24,0.942
PRPF40A,DDX39B,0.825
PRPF40A,HTATSF1,0.8
PRPF40A,SNRPG,0.54
PRPF40A,PRPF8,0.429
NGDN,RPS13,0.94
RAD54L2,BRCA1,0.42
PRPF40A,SNRPN,0.54
PSMD14,PSMC3,0.997
PSMD14,UBA52,0.904
PSMD14,UBB,0.891
PSMD14,PSMC6,0.996
PSMD14,TGFBR1,0.457
PBRM1,H4C15,0.82
PSMD14,UBC,0.962
PSMD14,PSMD9,0.899
PBRM1,H2BC8,0.811
PBRM1,SS18,0.802
PBRM1,H4C5,0.82
MCFD2,GOSR2,0.499
MCFD2,SEC24B,0.499
PBRM1,H4C13,0.82
MCFD2,TGFA,0.499
PBRM1,H4C9,0.82
PBRM1,ACTB,0.972
PBRM1,H3C1,0.967
MCFD2,COPG2,0.436
PBRM1,H4C4,0.82
PBRM1,H4C1,0.82
PBRM1,MYSM1,0.545
PBRM1,H4-16,0.82
PBRM1,H4C8,0.82
PBRM1,H4C12,0.82
GPATCH11,SNRPB,0.409
GPATCH11,SNRPG,0.481
GPATCH11,SNRPE,0.467
RBM4,CXorf56,0.605
PBRM1,H4C14,0.82
RBM4,RBM4B,0.485
GPATCH11,SNRPN,0.403
PBRM1,ACTL6A,0.997
CWC22,SNRPE,0.985
CWC22,DDX39B,0.8
ITGA6,ITGB3,0.698
CWC22,EFTUD2,0.997
ITGA6,ACTB,0.65
ITGA6,PRKCA,0.428
CWC22,PRPF8,0.997
CWC22,SNRPG,0.985
CWC22,LSM5,0.9
CWC22,SNRPN,0.4
CWC22,SNRPB,0.984
CREB1,SERPINH1,0.414
TPRN,EPS8L2,0.499
MAP3K2,LYN,0.732
ZBTB10,KLHL29,0.447
ZBTB10,FBXL17,0.457
PCYOX1,LPL,0.54
PCYOX1,LSR,0.54
TPRN,TWF1,0.8
TPRN,ESPN,0.499
MAP3K2,MAP2K4,0.457
MAP3K2,CD36,0.579
CREB1,CTNNB1,0.683
CREB1,MAML2,0.499
PCYOX1,PLTP,0.765
CREB1,RPS6KA5,0.457
CREB1,BRCA1,0.457
CREB1,HDAC2,0.457
PCYOX1,LDLR,0.54
CSTF2,BRCA1,0.628
CREB1,TCF7L2,0.41
UBA52,UBC,0.996
CREB1,MAML3,0.499
CSTF2,SCAF8,0.54
UBA52,LTN1,0.8
CSTF2,CLP1,0.877
OAS1,EXOC5,0.499
UBA52,CUL2,0.499
UBA52,RPL23,0.947
UBA52,EPN1,0.499
UBA52,RPS19,0.978
UBA52,RPS24,0.974
UBA52,UBE2W,0.606
UBA52,H2BC17,0.515
UBA52,GTF2H3,0.499
UBA52,H4C4,0.837
UBA52,RPL23A,0.947
UBA52,RPL26,0.895
UBA52,RPS5,0.978
UBA52,RPL26L1,0.895
UBA52,H4C1,0.837
UBA52,H4C13,0.837
UBA52,RPS18,0.974
UBA52,H4C5,0.837
UBA52,RPL11,0.947
UBA52,SRPRB,0.8
UBA52,MYCBP2,0.9
UBA52,BCL10,0.499
UBA52,WDR61,0.592
UBA52,WWP1,0.962
UBA52,FAU,0.974
UBA52,H2BC9,0.52
UBA52,RPS13,0.974
UBA52,TGFA,0.499
UBA52,RPL17,0.913
UBA52,NMD3,0.509
UBA52,PSMC3,0.835
UBA52,UBB,0.994
UBA52,CCNH,0.499
UBA52,CTNNB1,0.499
UBA52,UBE2V2,0.965
UBA52,TRAF6,0.851
UBA52,RPL9,0.958
UBA52,H4C12,0.837
UBA52,POLR2H,0.592
UBA52,H2BC8,0.903
UBA52,RPS28,0.974
UBA52,DCLRE1B,0.499
UBA52,IFIH1,0.9
UBA52,H4C14,0.837
UBA52,POLR2E,0.592
UBA52,CUL7,0.404
UBA52,DCUN1D2,0.499
UBA52,EME2,0.499
UBA52,ERLIN1,0.499
UBA52,PSMC6,0.887
UBA52,FRS2,0.499
UBA52,H4C9,0.837
UBA52,ATXN3,0.9
UBA52,SNCA,0.499
UBA52,H3C1,0.921
UBA52,ANAPC4,0.499
UBA52,TNFAIP3,0.9
UBA52,RFC5,0.499
UBA52,TGFBR1,0.499
UBA52,RPS27,0.949
UBA52,RPS7,0.978
UBA52,NACA,0.8
UBA52,RACK1,0.974
UBA52,RSRC1,0.576
UBA52,H2BC11,0.949
UBA52,PTPN11,0.499
UBA52,RPS17,0.974
UBA52,H4C8,0.837
UBA52,SRP72,0.8
UBA52,CDC27,0.499
UBA52,H4-16,0.837
UBA52,GTF2H5,0.499
EOMES,CTNNB1,0.8
UBA52,ELOC,0.499
UBA52,MRPS14,0.404
SLC25A12,SLC25A13,0.762
UBA52,H4C15,0.837
UBA52,MRPL22,0.403
UBA52,POLR2A,0.499
UBA52,COMMD2,0.499
UBA52,ANAPC15,0.499
UBA52,TNF,0.499
UBA52,CBLB,0.9
UBA52,MINDY2,0.903
UBA52,SKIL,0.499
LANCL1,TBC1D9,0.548
RPL23A,RPS7,0.967
RPL23A,LTN1,0.8
RPL23A,RPS24,0.967
RPL23A,LARP7,0.478
RPL23A,RPS19,0.974
RPL23A,RPL23,0.971
RPL23A,NMD3,0.889
RPL23A,SRPRB,0.8
RPL23A,RPL11,0.972
RPL23A,MRPL36,0.749
RPL23A,RPS28,0.957
RPL23A,RPL26L1,0.923
RPL23A,RPL17,0.949
RPL23A,CUL7,0.603
RPL23A,RACK1,0.982
RPL23A,RPS18,0.964
RPL23A,NACA,0.814
RPL23A,RPS5,0.969
RPL23A,RPL26,0.914
RPL23A,EFTUD2,0.424
RPL23A,RPS17,0.97
RPL23A,RPS13,0.971
RPL23A,FAU,0.958
RPL23A,RPS27,0.94
RPL23A,EBNA1BP2,0.719
RPL23A,MRPL22,0.402
RPL23A,MRPS14,0.455
RPL23A,GNL3,0.446
RPL23A,EARS2,0.415
RPL23A,SRP72,0.838
RPL23A,RPL9,0.969
RPL23A,RSRC1,0.493
RPL23A,RRP1,0.407
RPP30,DROSHA,0.72
CHCHD3,MFN1,0.721
RPP30,C18orf21,0.636
RPP30,RPS27,0.499
IDH1,ACACA,0.422
RPP30,CLP1,0.9
RPP30,DICER1,0.9
SEPTIN9,SEPTIN11,0.987
RPP30,RPP38,0.999
C12orf65,MRPL47,0.81
C12orf65,MRPS30,0.81
C12orf65,MTRES1,0.878
HNRNPLL,DDX39B,0.564
RIMBP3C,RIMBP3,0.8
RIMBP3C,RIMBP3B,0.8
BCAR1,NCK1,0.918
C12orf65,MRPL22,0.855
